ID_Pedido,ID_Cliente,Data_Pedido,Produto,Categoria,Preco_Unitario,Quantidade,Valor_Total
1360,914,2023-08-18,Smartphone,Eletrônicos,1299.49,1,1299.49
1361,1383,2025-06-26,Liquidificador,Casa e Cozinha,73.6,1,73.6
1362,352,2025-02-11,Autoajuda,Livros,27.06,2,54.12
1363,696,2024-05-30,Smartwatch,Eletrônicos,521.13,2,1042.26
1364,485,2024-01-19,Autoajuda,Livros,29.42,1,29.42
1365,216,2024-06-20,Romance,Livros,35.65,1,35.65
1366,994,2024-01-17,Bola de Futebol,Esportes e Lazer,60.11,1,60.11
1367,1103,2025-07-28,Panela de Pressão,Casa e Cozinha,146.42,4,585.68
1368,1258,2025-07-15,Panela de Pressão,Casa e Cozinha,148.8,2,297.6
1369,1085,2024-08-13,Corda de Pular,Esportes e Lazer,21.73,1,21.73
1370,195,2023-08-08,Jogo de Pratos,Casa e Cozinha,92.1,1,92.1
1371,250,2024-08-29,Bicicleta Ergométrica,Esportes e Lazer,736.2,2,1472.4
1372,679,2023-12-02,Fone de Ouvido,Eletrônicos,143.52,1,143.52
1373,305,2024-04-04,Aspirador de Pó,Casa e Cozinha,270.84,1,270.84
1374,1251,2024-01-31,Calça Jeans,Moda e Acessórios,126.18,1,126.18
1375,1434,2024-05-14,Smartphone,Eletrônicos,1103.08,1,1103.08
1376,933,2023-11-08,Barraca de Camping,Esportes e Lazer,257.36,1,257.36
1377,743,2023-12-23,Cafeteira,Casa e Cozinha,115.93,1,115.93
1378,1449,2024-08-20,Bola de Futebol,Esportes e Lazer,58.11,1,58.11
1379,1185,2023-09-01,Fone de Ouvido,Eletrônicos,156.03,1,156.03
1380,673,2023-10-06,Camiseta,Moda e Acessórios,45.51,1,45.51
1381,616,2024-03-03,Smartphone,Eletrônicos,1143.51,1,1143.51
1382,362,2023-12-12,Liquidificador,Casa e Cozinha,81.38,2,162.76
1383,1386,2024-03-10,Óculos de Sol,Moda e Acessórios,91.45,3,274.35
1384,1167,2024-08-11,Jogo de Pratos,Casa e Cozinha,92.6,2,185.2
1385,869,2024-04-12,Smartphone,Eletrônicos,1264.72,4,5058.88
1386,1258,2025-05-03,Bolsa de Couro,Moda e Acessórios,178.56,1,178.56
1387,1427,2024-11-23,Tablet,Eletrônicos,728.72,1,728.72
1388,858,2023-08-13,Fantasia,Livros,45.78,1,45.78
1389,849,2024-02-19,Aspirador de Pó,Casa e Cozinha,290.32,1,290.32
1390,748,2025-02-22,Calça Jeans,Moda e Acessórios,109.6,1,109.6
1391,1172,2025-03-13,Calça Jeans,Moda e Acessórios,114.91,1,114.91
1392,1233,2024-06-17,Carregador Portátil,Eletrônicos,98.06,2,196.12
1393,612,2024-06-27,Corda de Pular,Esportes e Lazer,20.67,1,20.67
1394,1070,2025-05-14,Tênis,Moda e Acessórios,195.63,1,195.63
1395,1291,2023-08-30,Liquidificador,Casa e Cozinha,85.45,1,85.45
1396,562,2024-03-30,Biografia,Livros,45.33,1,45.33
1397,1062,2023-11-15,Bicicleta Ergométrica,Esportes e Lazer,749.02,1,749.02
1398,325,2025-03-19,Romance,Livros,33.76,3,101.28
1399,413,2023-10-22,Smartphone,Eletrônicos,1119.75,5,5598.75
1400,198,2024-07-11,Panela de Pressão,Casa e Cozinha,135.91,1,135.91
1401,980,2024-01-06,Calça Jeans,Moda e Acessórios,122.2,1,122.2
1402,616,2025-02-16,Ficção Científica,Livros,41.25,1,41.25
1403,908,2025-04-16,Panela de Pressão,Casa e Cozinha,144.37,3,433.11
1404,1035,2024-04-16,Bola de Futebol,Esportes e Lazer,57.98,1,57.98
1405,796,2024-12-26,Jogo de Pratos,Casa e Cozinha,106.05,1,106.05
1406,337,2023-10-04,Fone de Ouvido,Eletrônicos,145.24,1,145.24
1407,533,2025-01-08,Aspirador de Pó,Casa e Cozinha,320.85,1,320.85
1408,190,2024-12-16,Tablet,Eletrônicos,795.99,5,3979.95
1409,595,2025-04-24,Fone de Ouvido,Eletrônicos,150.33,1,150.33
1410,413,2025-05-19,Autoajuda,Livros,28.03,1,28.03
1411,447,2025-07-10,Fantasia,Livros,42.1,4,168.4
1412,138,2025-06-28,Fone de Ouvido,Eletrônicos,154.18,1,154.18
1413,333,2024-12-18,Autoajuda,Livros,27.95,2,55.9
1414,452,2024-12-17,Bola de Futebol,Esportes e Lazer,65.12,1,65.12
1415,1319,2025-03-25,Barraca de Camping,Esportes e Lazer,244.02,5,1220.1
1416,1177,2023-12-15,Smartwatch,Eletrônicos,470.89,2,941.78
1417,902,2024-06-29,Bicicleta Ergométrica,Esportes e Lazer,696.73,1,696.73
1418,370,2024-08-31,Romance,Livros,35.08,1,35.08
1419,1220,2024-03-15,Fone de Ouvido,Eletrônicos,160.07,2,320.14
1420,969,2024-05-21,Smartphone,Eletrônicos,1305.23,1,1305.23
1421,1318,2025-01-03,Tablet,Eletrônicos,866.04,3,2598.12
1422,429,2025-02-24,Fantasia,Livros,48.61,5,243.05
1423,820,2023-12-04,Autoajuda,Livros,27.58,1,27.58
1424,1401,2024-04-21,Smartwatch,Eletrônicos,492.1,1,492.1
1425,162,2024-01-24,Calça Jeans,Moda e Acessórios,120.43,3,361.29
1426,1458,2023-10-17,Notebook,Eletrônicos,2501.18,1,2501.18
1427,1065,2024-03-20,Biografia,Livros,52.11,1,52.11
1428,771,2024-09-14,Notebook,Eletrônicos,2481.17,1,2481.17
1429,269,2024-11-04,Tablet,Eletrônicos,747.84,1,747.84
1430,472,2024-09-28,Fone de Ouvido,Eletrônicos,152.56,1,152.56
1431,879,2025-01-31,Camiseta,Moda e Acessórios,54.24,1,54.24
1432,757,2024-08-12,Aspirador de Pó,Casa e Cozinha,312.41,1,312.41
1433,1178,2024-02-27,Camiseta,Moda e Acessórios,51.4,1,51.4
1434,205,2025-04-21,Calça Jeans,Moda e Acessórios,131.34,1,131.34
1435,1002,2025-02-22,Bola de Futebol,Esportes e Lazer,62.57,1,62.57
1436,1291,2024-08-29,Bicicleta Ergométrica,Esportes e Lazer,651.75,2,1303.5
1437,225,2024-12-29,Ficção Científica,Livros,38.38,1,38.38
1438,357,2024-03-07,Notebook,Eletrônicos,2724.4,2,5448.8
1439,753,2024-10-20,Bicicleta Ergométrica,Esportes e Lazer,756.65,3,2269.95
1440,1094,2024-12-04,Romance,Livros,34.12,1,34.12
1441,982,2024-05-30,Smartphone,Eletrônicos,1097.34,1,1097.34
1442,1275,2025-02-22,Biografia,Livros,52.91,1,52.91
1443,1321,2025-03-25,Fantasia,Livros,45.64,1,45.64
1444,209,2024-11-26,Romance,Livros,33.0,1,33.0
1445,386,2024-03-02,Bicicleta Ergométrica,Esportes e Lazer,681.69,1,681.69
1446,1031,2024-07-21,Autoajuda,Livros,30.65,1,30.65
1447,1380,2025-04-30,Bola de Futebol,Esportes e Lazer,59.51,2,119.02
1448,665,2025-03-28,Camiseta,Moda e Acessórios,46.63,1,46.63
1449,1072,2024-02-07,Bola de Futebol,Esportes e Lazer,58.58,1,58.58
1450,1137,2024-06-09,Panela de Pressão,Casa e Cozinha,148.21,1,148.21
1451,1446,2025-04-29,Biografia,Livros,52.25,2,104.5
1452,838,2024-01-27,Smartwatch,Eletrônicos,531.13,1,531.13
1453,1309,2024-07-08,Biografia,Livros,48.39,1,48.39
1454,1374,2024-06-06,Bolsa de Couro,Moda e Acessórios,170.08,2,340.16
1455,982,2025-02-09,Aspirador de Pó,Casa e Cozinha,302.95,1,302.95
1456,501,2023-10-03,Corda de Pular,Esportes e Lazer,18.43,1,18.43
1457,699,2024-04-03,Bolsa de Couro,Moda e Acessórios,187.61,1,187.61
1458,1287,2024-06-07,Smartphone,Eletrônicos,1092.41,2,2184.82
1459,1266,2023-10-14,Smartwatch,Eletrônicos,463.82,1,463.82
1460,1345,2025-07-08,Smartphone,Eletrônicos,1121.36,1,1121.36
1461,860,2024-11-18,Biografia,Livros,52.26,1,52.26
1462,479,2025-05-20,Notebook,Eletrônicos,2622.9,1,2622.9
1463,665,2025-07-15,Ficção Científica,Livros,41.32,2,82.64
1464,403,2024-04-29,Cafeteira,Casa e Cozinha,128.03,5,640.15
1465,847,2025-04-29,Bola de Futebol,Esportes e Lazer,64.68,1,64.68
1466,361,2025-02-02,Autoajuda,Livros,28.62,4,114.48
1467,499,2025-04-23,Biografia,Livros,53.31,1,53.31
1468,1029,2024-02-21,Notebook,Eletrônicos,2680.29,2,5360.58
1469,1496,2024-03-18,Bolsa de Couro,Moda e Acessórios,168.16,1,168.16
1470,1040,2024-01-09,Bicicleta Ergométrica,Esportes e Lazer,730.72,1,730.72
1471,113,2024-05-15,Bola de Futebol,Esportes e Lazer,59.78,2,119.56
1472,1368,2024-08-17,Biografia,Livros,45.25,1,45.25
1473,990,2023-10-18,Bolsa de Couro,Moda e Acessórios,166.47,1,166.47
1474,568,2025-04-01,Tênis,Moda e Acessórios,216.43,2,432.86
1475,838,2023-08-08,Autoajuda,Livros,31.27,1,31.27
1476,639,2024-10-14,Panela de Pressão,Casa e Cozinha,162.19,5,810.95
1477,192,2025-03-17,Camiseta,Moda e Acessórios,50.34,1,50.34
1478,988,2025-01-01,Bola de Futebol,Esportes e Lazer,55.81,1,55.81
1479,1361,2024-08-03,Tablet,Eletrônicos,725.82,1,725.82
1480,1260,2024-05-08,Fantasia,Livros,49.45,1,49.45
1481,594,2024-10-08,Fantasia,Livros,47.39,3,142.17
1482,279,2023-12-31,Tablet,Eletrônicos,720.78,2,1441.56
1483,487,2024-02-09,Liquidificador,Casa e Cozinha,81.02,2,162.04
1484,391,2024-12-18,Autoajuda,Livros,32.23,3,96.69
1485,662,2024-06-27,Liquidificador,Casa e Cozinha,83.2,1,83.2
1486,1337,2024-01-11,Tênis,Moda e Acessórios,197.97,2,395.94
1487,965,2025-04-23,Panela de Pressão,Casa e Cozinha,148.79,1,148.79
1488,658,2025-05-20,Bola de Futebol,Esportes e Lazer,54.25,1,54.25
1489,276,2024-01-14,Ficção Científica,Livros,42.04,1,42.04
1490,1456,2024-09-08,Ficção Científica,Livros,41.59,3,124.77
1491,1464,2025-01-12,Corda de Pular,Esportes e Lazer,21.48,1,21.48
1492,1437,2023-10-27,Smartwatch,Eletrônicos,496.46,1,496.46
1493,1007,2024-02-02,Autoajuda,Livros,32.99,4,131.96
1494,403,2024-05-20,Tablet,Eletrônicos,823.84,1,823.84
1495,804,2025-03-14,Fantasia,Livros,41.31,3,123.93
1496,1238,2024-05-29,Fantasia,Livros,43.62,3,130.86
1497,1291,2024-07-28,Romance,Livros,34.37,1,34.37
1498,416,2024-07-02,Camiseta,Moda e Acessórios,54.41,1,54.41
1499,992,2023-08-08,Cafeteira,Casa e Cozinha,121.33,1,121.33
1500,827,2025-04-20,Carregador Portátil,Eletrônicos,96.98,1,96.98
1501,1330,2024-12-09,Jogo de Pratos,Casa e Cozinha,91.59,1,91.59
1502,817,2024-01-31,Liquidificador,Casa e Cozinha,83.85,1,83.85
1503,991,2025-02-19,Camiseta,Moda e Acessórios,45.38,1,45.38
1504,372,2024-07-30,Romance,Livros,31.72,1,31.72
1505,642,2025-04-21,Autoajuda,Livros,30.71,1,30.71
1506,713,2023-11-30,Aspirador de Pó,Casa e Cozinha,302.28,1,302.28
1507,445,2024-11-05,Corda de Pular,Esportes e Lazer,21.76,3,65.28
1508,552,2023-08-17,Liquidificador,Casa e Cozinha,75.13,1,75.13
1509,554,2024-10-04,Camiseta,Moda e Acessórios,47.99,1,47.99
1510,486,2024-03-04,Jogo de Pratos,Casa e Cozinha,101.65,1,101.65
1511,215,2025-03-05,Fantasia,Livros,49.04,1,49.04
1512,1016,2023-09-28,Tablet,Eletrônicos,878.41,1,878.41
1513,482,2024-08-28,Autoajuda,Livros,32.71,1,32.71
1514,887,2024-08-04,Smartwatch,Eletrônicos,468.56,1,468.56
1515,490,2023-09-23,Tablet,Eletrônicos,879.13,1,879.13
1516,1062,2025-07-26,Jogo de Pratos,Casa e Cozinha,90.26,1,90.26
1517,849,2024-10-29,Biografia,Livros,50.79,1,50.79
1518,829,2025-05-06,Autoajuda,Livros,29.36,1,29.36
1519,1065,2025-04-01,Calça Jeans,Moda e Acessórios,122.47,1,122.47
1520,997,2024-08-04,Corda de Pular,Esportes e Lazer,21.96,2,43.92
1521,1039,2024-02-27,Cafeteira,Casa e Cozinha,121.76,2,243.52
1522,662,2024-08-13,Cafeteira,Casa e Cozinha,129.71,1,129.71
1523,1138,2024-11-22,Tênis,Moda e Acessórios,202.54,4,810.16
1524,1410,2025-03-09,Fantasia,Livros,45.72,2,91.44
1525,412,2024-01-22,Ficção Científica,Livros,43.83,1,43.83
1526,1070,2023-08-28,Óculos de Sol,Moda e Acessórios,93.16,1,93.16
1527,443,2023-11-02,Bolsa de Couro,Moda e Acessórios,178.83,1,178.83
1528,396,2023-11-18,Carregador Portátil,Eletrônicos,88.35,3,265.05
1529,760,2023-08-08,Jogo de Pratos,Casa e Cozinha,106.99,1,106.99
1530,529,2025-01-09,Smartwatch,Eletrônicos,528.74,1,528.74
1531,654,2025-04-09,Tablet,Eletrônicos,870.6,1,870.6
1532,921,2024-02-13,Camiseta,Moda e Acessórios,47.38,1,47.38
1533,633,2024-12-31,Smartphone,Eletrônicos,1209.42,1,1209.42
1534,439,2023-11-14,Bolsa de Couro,Moda e Acessórios,188.2,2,376.4
1535,134,2023-09-13,Tênis,Moda e Acessórios,202.73,1,202.73
1536,330,2025-02-05,Biografia,Livros,45.31,1,45.31
1537,341,2024-12-07,Panela de Pressão,Casa e Cozinha,137.53,1,137.53
1538,668,2023-09-20,Calça Jeans,Moda e Acessórios,129.06,1,129.06
1539,751,2025-03-24,Bicicleta Ergométrica,Esportes e Lazer,662.86,3,1988.58
1540,148,2024-02-17,Calça Jeans,Moda e Acessórios,119.9,1,119.9
1541,1234,2024-05-27,Fone de Ouvido,Eletrônicos,155.14,2,310.28
1542,525,2024-02-24,Calça Jeans,Moda e Acessórios,122.74,2,245.48
1543,556,2023-11-20,Liquidificador,Casa e Cozinha,73.17,1,73.17
1544,1192,2023-12-08,Bola de Futebol,Esportes e Lazer,58.83,1,58.83
1545,238,2024-08-29,Tablet,Eletrônicos,826.3,4,3305.2
1546,312,2025-07-23,Aspirador de Pó,Casa e Cozinha,280.48,1,280.48
1547,1000,2025-06-16,Fone de Ouvido,Eletrônicos,159.38,2,318.76
1548,1140,2024-05-26,Camiseta,Moda e Acessórios,49.81,1,49.81
1549,1460,2023-12-15,Autoajuda,Livros,30.46,3,91.38
1550,1477,2023-11-17,Tênis,Moda e Acessórios,203.92,1,203.92
1551,957,2025-05-23,Liquidificador,Casa e Cozinha,74.78,1,74.78
1552,887,2024-05-26,Óculos de Sol,Moda e Acessórios,82.62,2,165.24
1553,1100,2025-02-11,Panela de Pressão,Casa e Cozinha,155.32,2,310.64
1554,1052,2024-01-11,Autoajuda,Livros,28.54,2,57.08
1555,839,2024-07-14,Biografia,Livros,47.04,1,47.04
1556,648,2025-07-10,Autoajuda,Livros,31.09,4,124.36
1557,602,2024-04-22,Óculos de Sol,Moda e Acessórios,98.02,3,294.06
1558,213,2023-09-18,Smartwatch,Eletrônicos,509.36,1,509.36
1559,555,2024-09-15,Aspirador de Pó,Casa e Cozinha,310.86,1,310.86
1560,909,2024-02-04,Smartwatch,Eletrônicos,500.4,2,1000.8
1561,1220,2023-11-03,Bola de Futebol,Esportes e Lazer,62.13,1,62.13
1562,823,2024-09-16,Panela de Pressão,Casa e Cozinha,156.07,1,156.07
1563,369,2025-04-28,Autoajuda,Livros,32.61,2,65.22
1564,701,2024-05-30,Ficção Científica,Livros,36.05,1,36.05
1565,1446,2025-05-07,Carregador Portátil,Eletrônicos,81.01,1,81.01
1566,315,2024-05-01,Ficção Científica,Livros,42.66,3,127.98
1567,999,2024-11-16,Corda de Pular,Esportes e Lazer,19.28,1,19.28
1568,853,2023-10-16,Notebook,Eletrônicos,2620.06,3,7860.18
1569,566,2024-04-05,Jogo de Pratos,Casa e Cozinha,109.84,1,109.84
1570,556,2024-05-27,Cafeteira,Casa e Cozinha,121.69,1,121.69
1571,1285,2023-10-31,Cafeteira,Casa e Cozinha,125.73,4,502.92
1572,1119,2024-02-08,Tablet,Eletrônicos,741.95,1,741.95
1573,456,2023-10-01,Ficção Científica,Livros,36.95,2,73.9
1574,704,2025-01-12,Corda de Pular,Esportes e Lazer,21.23,2,42.46
1575,494,2023-10-29,Tênis,Moda e Acessórios,193.79,1,193.79
1576,1065,2025-04-18,Fantasia,Livros,43.05,1,43.05
1577,1237,2025-04-07,Romance,Livros,32.12,1,32.12
1578,853,2023-09-15,Smartwatch,Eletrônicos,491.28,5,2456.4
1579,738,2024-01-09,Cafeteira,Casa e Cozinha,127.22,1,127.22
1580,382,2025-02-22,Fantasia,Livros,45.32,1,45.32
1581,867,2024-08-28,Smartphone,Eletrônicos,1316.69,1,1316.69
1582,977,2025-03-09,Fantasia,Livros,46.77,1,46.77
1583,444,2024-03-05,Bolsa de Couro,Moda e Acessórios,187.91,1,187.91
1584,328,2024-01-04,Biografia,Livros,54.29,1,54.29
1585,734,2025-07-11,Biografia,Livros,52.27,1,52.27
1586,310,2023-08-25,Bola de Futebol,Esportes e Lazer,63.46,2,126.92
1587,1107,2025-03-30,Smartphone,Eletrônicos,1128.41,1,1128.41
1588,523,2024-12-09,Tablet,Eletrônicos,874.92,1,874.92
1589,798,2024-06-27,Smartwatch,Eletrônicos,522.74,1,522.74
1590,446,2024-03-26,Romance,Livros,34.58,1,34.58
1591,405,2023-11-23,Carregador Portátil,Eletrônicos,88.34,1,88.34
1592,491,2025-01-13,Camiseta,Moda e Acessórios,45.52,1,45.52
1593,949,2024-08-06,Ficção Científica,Livros,40.83,2,81.66
1594,1416,2024-06-13,Camiseta,Moda e Acessórios,54.09,1,54.09
1595,359,2023-09-30,Tênis,Moda e Acessórios,214.12,4,856.48
1596,269,2024-05-12,Smartphone,Eletrônicos,1270.07,1,1270.07
1597,736,2024-08-13,Calça Jeans,Moda e Acessórios,131.62,1,131.62
1598,1070,2023-12-11,Bicicleta Ergométrica,Esportes e Lazer,741.35,2,1482.7
1599,543,2023-12-17,Jogo de Pratos,Casa e Cozinha,90.8,2,181.6
1600,1205,2024-05-05,Smartwatch,Eletrônicos,485.45,4,1941.8
1601,1029,2025-04-06,Jogo de Pratos,Casa e Cozinha,93.81,1,93.81
1602,921,2024-09-24,Panela de Pressão,Casa e Cozinha,160.14,2,320.28
1603,1229,2023-09-12,Fantasia,Livros,48.37,2,96.74
1604,283,2024-08-28,Tablet,Eletrônicos,751.93,1,751.93
1605,501,2025-07-21,Óculos de Sol,Moda e Acessórios,93.25,1,93.25
1606,1018,2024-04-02,Barraca de Camping,Esportes e Lazer,272.45,3,817.35
1607,192,2024-12-22,Tablet,Eletrônicos,741.8,1,741.8
1608,710,2024-10-22,Jogo de Pratos,Casa e Cozinha,102.6,1,102.6
1609,520,2024-11-13,Smartwatch,Eletrônicos,486.26,2,972.52
1610,1421,2024-07-20,Cafeteira,Casa e Cozinha,121.81,5,609.05
1611,239,2024-11-08,Liquidificador,Casa e Cozinha,75.65,1,75.65
1612,1368,2023-12-05,Notebook,Eletrônicos,2307.35,1,2307.35
1613,424,2024-03-21,Carregador Portátil,Eletrônicos,82.19,1,82.19
1614,662,2024-04-07,Bolsa de Couro,Moda e Acessórios,168.32,5,841.6
1615,690,2024-04-26,Autoajuda,Livros,30.56,1,30.56
1616,943,2025-03-03,Camiseta,Moda e Acessórios,47.0,1,47.0
1617,984,2024-06-27,Notebook,Eletrônicos,2576.17,1,2576.17
1618,962,2024-04-08,Biografia,Livros,49.29,1,49.29
1619,621,2024-10-01,Biografia,Livros,48.87,1,48.87
1620,1371,2023-11-23,Bola de Futebol,Esportes e Lazer,56.97,2,113.94
1621,1104,2025-02-02,Corda de Pular,Esportes e Lazer,20.0,2,40.0
1622,828,2025-02-09,Bolsa de Couro,Moda e Acessórios,169.38,3,508.14
1623,1149,2025-07-30,Tablet,Eletrônicos,867.21,1,867.21
1624,426,2024-07-02,Notebook,Eletrônicos,2532.06,1,2532.06
1625,611,2024-08-22,Notebook,Eletrônicos,2480.59,2,4961.18
1626,1125,2023-08-10,Notebook,Eletrônicos,2309.68,1,2309.68
1627,1406,2024-11-13,Biografia,Livros,46.11,2,92.22
1628,1139,2025-03-25,Romance,Livros,33.08,1,33.08
1629,958,2025-02-14,Carregador Portátil,Eletrônicos,95.75,3,287.25
1630,889,2024-08-01,Barraca de Camping,Esportes e Lazer,265.11,1,265.11
1631,761,2024-02-05,Camiseta,Moda e Acessórios,54.49,1,54.49
1632,490,2024-09-08,Fantasia,Livros,44.76,2,89.52
1633,1384,2023-10-22,Notebook,Eletrônicos,2585.6,1,2585.6
1634,431,2025-04-07,Fone de Ouvido,Eletrônicos,143.42,4,573.68
1635,493,2025-04-30,Aspirador de Pó,Casa e Cozinha,285.41,1,285.41
1636,379,2025-04-16,Smartwatch,Eletrônicos,464.8,1,464.8
1637,630,2023-09-07,Bolsa de Couro,Moda e Acessórios,173.49,1,173.49
1638,398,2024-07-13,Smartphone,Eletrônicos,1118.62,1,1118.62
1639,1197,2024-10-25,Óculos de Sol,Moda e Acessórios,83.56,1,83.56
1640,1286,2024-07-11,Bolsa de Couro,Moda e Acessórios,177.34,1,177.34
1641,1291,2024-01-06,Notebook,Eletrônicos,2534.97,2,5069.94
1642,202,2024-07-23,Óculos de Sol,Moda e Acessórios,87.8,5,439.0
1643,820,2024-09-30,Bicicleta Ergométrica,Esportes e Lazer,715.54,5,3577.7
1644,307,2025-02-04,Aspirador de Pó,Casa e Cozinha,299.12,1,299.12
1645,1454,2024-10-16,Cafeteira,Casa e Cozinha,125.83,2,251.66
1646,209,2025-02-23,Tablet,Eletrônicos,746.81,1,746.81
1647,600,2025-07-01,Fantasia,Livros,44.26,2,88.52
1648,981,2025-05-12,Smartwatch,Eletrônicos,540.91,2,1081.82
1649,1135,2025-01-31,Barraca de Camping,Esportes e Lazer,231.93,2,463.86
1650,854,2025-04-18,Bolsa de Couro,Moda e Acessórios,163.65,1,163.65
1651,316,2023-08-10,Autoajuda,Livros,27.06,1,27.06
1652,1064,2023-11-18,Autoajuda,Livros,29.0,2,58.0
1653,1289,2025-03-30,Corda de Pular,Esportes e Lazer,18.11,5,90.55
1654,224,2024-11-13,Carregador Portátil,Eletrônicos,81.11,2,162.22
1655,855,2023-08-11,Carregador Portátil,Eletrônicos,91.96,1,91.96
1656,879,2023-08-14,Óculos de Sol,Moda e Acessórios,87.47,1,87.47
1657,782,2024-09-02,Fantasia,Livros,49.08,1,49.08
1658,668,2025-05-25,Bolsa de Couro,Moda e Acessórios,162.99,4,651.96
1659,1000,2024-10-19,Bicicleta Ergométrica,Esportes e Lazer,631.39,2,1262.78
1660,806,2025-06-07,Aspirador de Pó,Casa e Cozinha,274.85,2,549.7
1661,1294,2024-12-02,Romance,Livros,33.37,2,66.74
1662,1186,2024-10-24,Bola de Futebol,Esportes e Lazer,61.2,2,122.4
1663,633,2023-09-03,Fone de Ouvido,Eletrônicos,160.28,1,160.28
1664,502,2024-11-14,Smartwatch,Eletrônicos,501.27,5,2506.35
1665,301,2024-05-02,Bicicleta Ergométrica,Esportes e Lazer,767.34,1,767.34
1666,539,2023-08-04,Notebook,Eletrônicos,2310.01,1,2310.01
1667,480,2023-11-27,Cafeteira,Casa e Cozinha,109.92,1,109.92
1668,932,2023-09-10,Camiseta,Moda e Acessórios,54.56,2,109.12
1669,1123,2025-05-20,Notebook,Eletrônicos,2338.96,2,4677.92
1670,422,2024-03-28,Smartphone,Eletrônicos,1085.38,1,1085.38
1671,852,2025-04-20,Jogo de Pratos,Casa e Cozinha,94.33,1,94.33
1672,281,2025-02-21,Óculos de Sol,Moda e Acessórios,87.78,2,175.56
1673,1460,2024-03-14,Romance,Livros,31.97,2,63.94
1674,752,2024-04-11,Carregador Portátil,Eletrônicos,92.65,2,185.3
1675,243,2024-08-06,Autoajuda,Livros,28.4,1,28.4
1676,582,2024-10-16,Notebook,Eletrônicos,2528.32,1,2528.32
1677,1087,2025-02-27,Bicicleta Ergométrica,Esportes e Lazer,654.15,3,1962.45
1678,555,2025-06-18,Cafeteira,Casa e Cozinha,109.47,1,109.47
1679,1049,2024-03-18,Bicicleta Ergométrica,Esportes e Lazer,751.56,1,751.56
1680,1270,2023-10-20,Panela de Pressão,Casa e Cozinha,142.3,2,284.6
1681,1415,2024-01-23,Smartwatch,Eletrônicos,538.98,1,538.98
1682,248,2023-12-29,Romance,Livros,34.77,3,104.31
1683,716,2024-01-14,Liquidificador,Casa e Cozinha,80.67,1,80.67
1684,1176,2023-08-11,Notebook,Eletrônicos,2576.17,1,2576.17
1685,150,2025-07-05,Óculos de Sol,Moda e Acessórios,93.03,2,186.06
1686,436,2024-06-19,Autoajuda,Livros,31.57,2,63.14
1687,272,2025-07-28,Smartwatch,Eletrônicos,499.12,5,2495.6
1688,577,2024-07-29,Calça Jeans,Moda e Acessórios,131.98,1,131.98
1689,1098,2024-02-13,Tablet,Eletrônicos,789.11,5,3945.55
1690,477,2023-09-06,Bola de Futebol,Esportes e Lazer,62.57,1,62.57
1691,253,2024-07-12,Notebook,Eletrônicos,2513.82,1,2513.82
1692,888,2024-03-30,Notebook,Eletrônicos,2685.68,1,2685.68
1693,134,2024-11-10,Romance,Livros,38.21,1,38.21
1694,103,2023-09-13,Liquidificador,Casa e Cozinha,75.31,1,75.31
1695,517,2024-05-14,Ficção Científica,Livros,40.81,1,40.81
1696,623,2025-01-14,Barraca de Camping,Esportes e Lazer,251.67,1,251.67
1697,853,2025-06-17,Bicicleta Ergométrica,Esportes e Lazer,746.03,1,746.03
1698,1254,2025-06-13,Cafeteira,Casa e Cozinha,125.29,5,626.45
1699,997,2025-05-25,Barraca de Camping,Esportes e Lazer,231.41,1,231.41
1700,382,2023-12-18,Tablet,Eletrônicos,872.72,1,872.72
1701,767,2025-06-20,Corda de Pular,Esportes e Lazer,20.64,1,20.64
1702,447,2023-10-21,Aspirador de Pó,Casa e Cozinha,306.63,1,306.63
1703,1475,2024-03-06,Bola de Futebol,Esportes e Lazer,65.47,2,130.94
1704,475,2023-10-24,Panela de Pressão,Casa e Cozinha,147.46,1,147.46
1705,1157,2024-09-22,Ficção Científica,Livros,37.22,1,37.22
1706,348,2024-02-15,Camiseta,Moda e Acessórios,46.66,1,46.66
